CategoryID,AttributeID,description,display_name,free_text,variant
17000401,50,Size - Free Text,Size,Yes,Yes
17000402,50,Size - Free Text,Size,Yes,Yes
17000403,50,Size - Free Text,Size,Yes,Yes
17000404,50,Size - Free Text,Size,Yes,Yes
17000405,50,Size - Free Text,Size,Yes,Yes
17000406,50,Size - Free Text,Size,Yes,Yes
17000407,50,Size - Free Text,Size,Yes,Yes
17000408,50,Size - Free Text,Size,Yes,Yes
17000409,50,Size - Free Text,Size,Yes,Yes
17000410,50,Size - Free Text,Size,Yes,Yes
17000411,50,Size - Free Text,Size,Yes,Yes
17000412,50,Size - Free Text,Size,Yes,Yes
17000413,50,Size - Free Text,Size,Yes,Yes
17000414,50,Size - Free Text,Size,Yes,Yes
17000415,50,Size - Free Text,Size,Yes,Yes
17000416,50,Size - Free Text,Size,Yes,Yes
17000417,50,Size - Free Text,Size,Yes,Yes
17000418,50,Size - Free Text,Size,Yes,Yes
17000419,50,Size - Free Text,Size,Yes,Yes
17000420,50,Size - Free Text,Size,Yes,Yes
17000421,50,Size - Free Text,Size,Yes,Yes
17000422,50,Size - Free Text,Size,Yes,Yes
17000423,50,Size - Free Text,Size,Yes,Yes
17000424,50,Size - Free Text,Size,Yes,Yes
17000425,50,Size - Free Text,Size,Yes,Yes
17000426,50,Size - Free Text,Size,Yes,Yes
17000427,50,Size - Free Text,Size,Yes,Yes
17000428,50,Size - Free Text,Size,Yes,Yes
17000429,50,Size - Free Text,Size,Yes,Yes
17000430,50,Size - Free Text,Size,Yes,Yes
17000431,50,Size - Free Text,Size,Yes,Yes
17000432,50,Size - Free Text,Size,Yes,Yes
17000433,50,Size - Free Text,Size,Yes,Yes
17000434,50,Size - Free Text,Size,Yes,Yes
17000435,50,Size - Free Text,Size,Yes,Yes
17000436,50,Size - Free Text,Size,Yes,Yes
17000437,50,Size - Free Text,Size,Yes,Yes
17000438,50,Size - Free Text,Size,Yes,Yes
17000439,50,Size - Free Text,Size,Yes,Yes
17000440,50,Size - Free Text,Size,Yes,Yes
17000441,50,Size - Free Text,Size,Yes,Yes
17000442,50,Size - Free Text,Size,Yes,Yes
17000444,50,Size - Free Text,Size,Yes,Yes
17000445,50,Size - Free Text,Size,Yes,Yes
17000446,50,Size - Free Text,Size,Yes,Yes
17000447,50,Size - Free Text,Size,Yes,Yes
17000448,50,Size - Free Text,Size,Yes,Yes
17000449,50,Size - Free Text,Size,Yes,Yes
17000450,50,Size - Free Text,Size,Yes,Yes
17000451,50,Size - Free Text,Size,Yes,Yes
17000452,50,Size - Free Text,Size,Yes,Yes
17000453,50,Size - Free Text,Size,Yes,Yes
17000454,50,Size - Free Text,Size,Yes,Yes
17000455,50,Size - Free Text,Size,Yes,Yes
17000456,50,Size - Free Text,Size,Yes,Yes
18000000,50,Size - Free Text,Size,Yes,Yes
18000001,50,Size - Free Text,Size,Yes,Yes
18000002,50,Size - Free Text,Size,Yes,Yes
18000003,50,Size - Free Text,Size,Yes,Yes
18000004,50,Size - Free Text,Size,Yes,Yes
18000005,50,Size - Free Text,Size,Yes,Yes
18000006,50,Size - Free Text,Size,Yes,Yes
18000007,50,Size - Free Text,Size,Yes,Yes
18000008,50,Size - Free Text,Size,Yes,Yes
18000009,50,Size - Free Text,Size,Yes,Yes
18000010,50,Size - Free Text,Size,Yes,Yes
18000011,50,Size - Free Text,Size,Yes,Yes
18000012,50,Size - Free Text,Size,Yes,Yes
18000013,50,Size - Free Text,Size,Yes,Yes
18000014,50,Size - Free Text,Size,Yes,Yes
18000015,50,Size - Free Text,Size,Yes,Yes
18000016,50,Size - Free Text,Size,Yes,Yes
18000017,50,Size - Free Text,Size,Yes,Yes
18000018,50,Size - Free Text,Size,Yes,Yes
18000019,50,Size - Free Text,Size,Yes,Yes
18000020,50,Size - Free Text,Size,Yes,Yes
18000021,50,Size - Free Text,Size,Yes,Yes
18000022,50,Size - Free Text,Size,Yes,Yes
18000024,50,Size - Free Text,Size,Yes,Yes
18000025,50,Size - Free Text,Size,Yes,Yes
18000026,50,Size - Free Text,Size,Yes,Yes
18000027,50,Size - Free Text,Size,Yes,Yes
18000028,50,Size - Free Text,Size,Yes,Yes
18000029,50,Size - Free Text,Size,Yes,Yes
18000030,50,Size - Free Text,Size,Yes,Yes
18000031,50,Size - Free Text,Size,Yes,Yes
18000032,50,Size - Free Text,Size,Yes,Yes
18000033,50,Size - Free Text,Size,Yes,Yes
18000034,50,Size - Free Text,Size,Yes,Yes
18000035,50,Size - Free Text,Size,Yes,Yes
18000036,50,Size - Free Text,Size,Yes,Yes
18000037,50,Size - Free Text,Size,Yes,Yes
18000038,50,Size - Free Text,Size,Yes,Yes
18000039,50,Size - Free Text,Size,Yes,Yes
18000040,50,Size - Free Text,Size,Yes,Yes
18000041,50,Size - Free Text,Size,Yes,Yes
18000042,50,Size - Free Text,Size,Yes,Yes
18000043,50,Size - Free Text,Size,Yes,Yes
18000044,50,Size - Free Text,Size,Yes,Yes
18000045,50,Size - Free Text,Size,Yes,Yes
18000046,50,Size - Free Text,Size,Yes,Yes
18000047,50,Size - Free Text,Size,Yes,Yes
18000048,50,Size - Free Text,Size,Yes,Yes
18000049,50,Size - Free Text,Size,Yes,Yes
18000050,50,Size - Free Text,Size,Yes,Yes
18000051,50,Size - Free Text,Size,Yes,Yes
18000052,50,Size - Free Text,Size,Yes,Yes
18000053,50,Size - Free Text,Size,Yes,Yes
18000054,50,Size - Free Text,Size,Yes,Yes
18000055,50,Size - Free Text,Size,Yes,Yes
18000056,50,Size - Free Text,Size,Yes,Yes
18000057,50,Size - Free Text,Size,Yes,Yes
18000058,50,Size - Free Text,Size,Yes,Yes
18000059,50,Size - Free Text,Size,Yes,Yes
18000060,50,Size - Free Text,Size,Yes,Yes
18000061,50,Size - Free Text,Size,Yes,Yes
18000062,50,Size - Free Text,Size,Yes,Yes
18000063,50,Size - Free Text,Size,Yes,Yes
18000064,50,Size - Free Text,Size,Yes,Yes
18000065,50,Size - Free Text,Size,Yes,Yes
18000066,50,Size - Free Text,Size,Yes,Yes
18000067,50,Size - Free Text,Size,Yes,Yes
18000068,50,Size - Free Text,Size,Yes,Yes
18000069,50,Size - Free Text,Size,Yes,Yes
18000070,50,Size - Free Text,Size,Yes,Yes
18000071,50,Size - Free Text,Size,Yes,Yes
18000072,50,Size - Free Text,Size,Yes,Yes
18000073,50,Size - Free Text,Size,Yes,Yes
18000074,50,Size - Free Text,Size,Yes,Yes
18000075,50,Size - Free Text,Size,Yes,Yes
18000076,50,Size - Free Text,Size,Yes,Yes
18000082,50,Size - Free Text,Size,Yes,Yes
18000083,50,Size - Free Text,Size,Yes,Yes
18000084,50,Size - Free Text,Size,Yes,Yes
18000089,50,Size - Free Text,Size,Yes,Yes
18000090,50,Size - Free Text,Size,Yes,Yes
18000091,50,Size - Free Text,Size,Yes,Yes
18000092,50,Size - Free Text,Size,Yes,Yes
18000093,50,Size - Free Text,Size,Yes,Yes
18000094,50,Size - Free Text,Size,Yes,Yes
18000095,50,Size - Free Text,Size,Yes,Yes
18000096,50,Size - Free Text,Size,Yes,Yes
18000097,50,Size - Free Text,Size,Yes,Yes
18000098,50,Size - Free Text,Size,Yes,Yes
18000099,50,Size - Free Text,Size,Yes,Yes
18000100,50,Size - Free Text,Size,Yes,Yes
18000101,50,Size - Free Text,Size,Yes,Yes
18000102,50,Size - Free Text,Size,Yes,Yes
18000103,50,Size - Free Text,Size,Yes,Yes
18000104,50,Size - Free Text,Size,Yes,Yes
18000105,50,Size - Free Text,Size,Yes,Yes
18000106,50,Size - Free Text,Size,Yes,Yes
18000107,50,Size - Free Text,Size,Yes,Yes
18000108,50,Size - Free Text,Size,Yes,Yes
18000109,50,Size - Free Text,Size,Yes,Yes
18000110,50,Size - Free Text,Size,Yes,Yes
18000111,50,Size - Free Text,Size,Yes,Yes
18000112,50,Size - Free Text,Size,Yes,Yes
18000113,50,Size - Free Text,Size,Yes,Yes
18000114,50,Size - Free Text,Size,Yes,Yes
18000115,50,Size - Free Text,Size,Yes,Yes
18000116,50,Size - Free Text,Size,Yes,Yes
18000117,50,Size - Free Text,Size,Yes,Yes
18000118,50,Size - Free Text,Size,Yes,Yes
18000119,50,Size - Free Text,Size,Yes,Yes
18000120,50,Size - Free Text,Size,Yes,Yes
18000121,50,Size - Free Text,Size,Yes,Yes
18000122,50,Size - Free Text,Size,Yes,Yes
18000123,50,Size - Free Text,Size,Yes,Yes
18000124,50,Size - Free Text,Size,Yes,Yes
18000125,50,Size - Free Text,Size,Yes,Yes
18000126,50,Size - Free Text,Size,Yes,Yes
18000127,50,Size - Free Text,Size,Yes,Yes
18000128,50,Size - Free Text,Size,Yes,Yes
18000129,50,Size - Free Text,Size,Yes,Yes
18000130,50,Size - Free Text,Size,Yes,Yes
18000131,50,Size - Free Text,Size,Yes,Yes
18000132,50,Size - Free Text,Size,Yes,Yes
18000133,50,Size - Free Text,Size,Yes,Yes
18000134,50,Size - Free Text,Size,Yes,Yes
18000135,50,Size - Free Text,Size,Yes,Yes
18000136,50,Size - Free Text,Size,Yes,Yes
18000137,50,Size - Free Text,Size,Yes,Yes
18000138,50,Size - Free Text,Size,Yes,Yes
18000139,50,Size - Free Text,Size,Yes,Yes
18000140,50,Size - Free Text,Size,Yes,Yes
18000141,50,Size - Free Text,Size,Yes,Yes
18000142,50,Size - Free Text,Size,Yes,Yes
19000000,50,Size - Free Text,Size,Yes,Yes
19000001,50,Size - Free Text,Size,Yes,Yes
19000002,50,Size - Free Text,Size,Yes,Yes
19000003,50,Size - Free Text,Size,Yes,Yes
19000004,50,Size - Free Text,Size,Yes,Yes
19000005,50,Size - Free Text,Size,Yes,Yes
19000006,50,Size - Free Text,Size,Yes,Yes
19000007,50,Size - Free Text,Size,Yes,Yes
19000008,50,Size - Free Text,Size,Yes,Yes
19000009,50,Size - Free Text,Size,Yes,Yes
19000010,50,Size - Free Text,Size,Yes,Yes
19000011,50,Size - Free Text,Size,Yes,Yes
19000012,50,Size - Free Text,Size,Yes,Yes
19000013,50,Size - Free Text,Size,Yes,Yes
19000014,50,Size - Free Text,Size,Yes,Yes
19000015,50,Size - Free Text,Size,Yes,Yes
19000016,50,Size - Free Text,Size,Yes,Yes
19000017,50,Size - Free Text,Size,Yes,Yes
19000018,50,Size - Free Text,Size,Yes,Yes
19000019,50,Size - Free Text,Size,Yes,Yes
19000020,50,Size - Free Text,Size,Yes,Yes
19000021,50,Size - Free Text,Size,Yes,Yes
19000022,50,Size - Free Text,Size,Yes,Yes
19000023,50,Size - Free Text,Size,Yes,Yes
19000024,50,Size - Free Text,Size,Yes,Yes
19000025,50,Size - Free Text,Size,Yes,Yes
19000026,50,Size - Free Text,Size,Yes,Yes
19000027,50,Size - Free Text,Size,Yes,Yes
19000028,50,Size - Free Text,Size,Yes,Yes
19000029,50,Size - Free Text,Size,Yes,Yes
19000030,50,Size - Free Text,Size,Yes,Yes
19000031,50,Size - Free Text,Size,Yes,Yes
19000032,50,Size - Free Text,Size,Yes,Yes
19000033,50,Size - Free Text,Size,Yes,Yes
19000034,50,Size - Free Text,Size,Yes,Yes
19000035,50,Size - Free Text,Size,Yes,Yes
19000036,50,Size - Free Text,Size,Yes,Yes
19000037,50,Size - Free Text,Size,Yes,Yes
19000038,50,Size - Free Text,Size,Yes,Yes
19000039,50,Size - Free Text,Size,Yes,Yes
19000040,50,Size - Free Text,Size,Yes,Yes
19000041,50,Size - Free Text,Size,Yes,Yes
19000042,50,Size - Free Text,Size,Yes,Yes
19000043,50,Size - Free Text,Size,Yes,Yes
19000044,50,Size - Free Text,Size,Yes,Yes
19000045,50,Size - Free Text,Size,Yes,Yes
19000046,50,Size - Free Text,Size,Yes,Yes
19000047,50,Size - Free Text,Size,Yes,Yes
19000048,50,Size - Free Text,Size,Yes,Yes
19000049,50,Size - Free Text,Size,Yes,Yes
19000050,50,Size - Free Text,Size,Yes,Yes
19000053,50,Size - Free Text,Size,Yes,Yes
19000054,50,Size - Free Text,Size,Yes,Yes
19000055,50,Size - Free Text,Size,Yes,Yes
19000057,50,Size - Free Text,Size,Yes,Yes
19000058,50,Size - Free Text,Size,Yes,Yes
19000059,50,Size - Free Text,Size,Yes,Yes
19000060,50,Size - Free Text,Size,Yes,Yes
19000061,50,Size - Free Text,Size,Yes,Yes
19000062,50,Size - Free Text,Size,Yes,Yes
19000063,50,Size - Free Text,Size,Yes,Yes
19000064,50,Size - Free Text,Size,Yes,Yes
19000065,50,Size - Free Text,Size,Yes,Yes
19000066,50,Size - Free Text,Size,Yes,Yes
19000067,50,Size - Free Text,Size,Yes,Yes
19000068,50,Size - Free Text,Size,Yes,Yes
19000069,50,Size - Free Text,Size,Yes,Yes
19000071,50,Size - Free Text,Size,Yes,Yes
19000072,50,Size - Free Text,Size,Yes,Yes
19000073,50,Size - Free Text,Size,Yes,Yes
19000074,50,Size - Free Text,Size,Yes,Yes
19000075,50,Size - Free Text,Size,Yes,Yes
19000076,50,Size - Free Text,Size,Yes,Yes
19000077,50,Size - Free Text,Size,Yes,Yes
19000078,50,Size - Free Text,Size,Yes,Yes
19000079,50,Size - Free Text,Size,Yes,Yes
19000080,50,Size - Free Text,Size,Yes,Yes
19000081,50,Size - Free Text,Size,Yes,Yes
19000082,50,Size - Free Text,Size,Yes,Yes
19000083,50,Size - Free Text,Size,Yes,Yes
19000084,50,Size - Free Text,Size,Yes,Yes
19000085,50,Size - Free Text,Size,Yes,Yes
19000086,50,Size - Free Text,Size,Yes,Yes
19000087,50,Size - Free Text,Size,Yes,Yes
19000088,50,Size - Free Text,Size,Yes,Yes
19000089,50,Size - Free Text,Size,Yes,Yes
19000090,50,Size - Free Text,Size,Yes,Yes
19000091,50,Size - Free Text,Size,Yes,Yes
19000092,50,Size - Free Text,Size,Yes,Yes
19000093,50,Size - Free Text,Size,Yes,Yes
19000094,50,Size - Free Text,Size,Yes,Yes
19000095,50,Size - Free Text,Size,Yes,Yes
19000096,50,Size - Free Text,Size,Yes,Yes
19000097,50,Size - Free Text,Size,Yes,Yes
19000098,50,Size - Free Text,Size,Yes,Yes
19000099,50,Size - Free Text,Size,Yes,Yes
19000100,50,Size - Free Text,Size,Yes,Yes
19000101,50,Size - Free Text,Size,Yes,Yes
19000102,50,Size - Free Text,Size,Yes,Yes
19000103,50,Size - Free Text,Size,Yes,Yes
19000104,50,Size - Free Text,Size,Yes,Yes
19000105,50,Size - Free Text,Size,Yes,Yes
19000106,50,Size - Free Text,Size,Yes,Yes
19000107,50,Size - Free Text,Size,Yes,Yes
19000108,50,Size - Free Text,Size,Yes,Yes
19000109,50,Size - Free Text,Size,Yes,Yes
19000110,50,Size - Free Text,Size,Yes,Yes
19000111,50,Size - Free Text,Size,Yes,Yes
19000112,50,Size - Free Text,Size,Yes,Yes
19000113,50,Size - Free Text,Size,Yes,Yes
19000114,50,Size - Free Text,Size,Yes,Yes
19000115,50,Size - Free Text,Size,Yes,Yes
19000116,50,Size - Free Text,Size,Yes,Yes
19000117,50,Size - Free Text,Size,Yes,Yes
19000118,50,Size - Free Text,Size,Yes,Yes
19000119,50,Size - Free Text,Size,Yes,Yes
19000120,50,Size - Free Text,Size,Yes,Yes
19000121,50,Size - Free Text,Size,Yes,Yes
19000122,50,Size - Free Text,Size,Yes,Yes
19000123,50,Size - Free Text,Size,Yes,Yes
19000124,50,Size - Free Text,Size,Yes,Yes
19000125,50,Size - Free Text,Size,Yes,Yes
19000127,50,Size - Free Text,Size,Yes,Yes
19000128,50,Size - Free Text,Size,Yes,Yes
19000129,50,Size - Free Text,Size,Yes,Yes
19000130,50,Size - Free Text,Size,Yes,Yes
19000131,50,Size - Free Text,Size,Yes,Yes
19000132,50,Size - Free Text,Size,Yes,Yes
19000133,50,Size - Free Text,Size,Yes,Yes
19000134,50,Size - Free Text,Size,Yes,Yes
19000135,50,Size - Free Text,Size,Yes,Yes
19000136,50,Size - Free Text,Size,Yes,Yes
19000137,50,Size - Free Text,Size,Yes,Yes
19000138,50,Size - Free Text,Size,Yes,Yes
19000139,50,Size - Free Text,Size,Yes,Yes
19000140,50,Size - Free Text,Size,Yes,Yes
19000141,50,Size - Free Text,Size,Yes,Yes
19000142,50,Size - Free Text,Size,Yes,Yes
19000143,50,Size - Free Text,Size,Yes,Yes
19000144,50,Size - Free Text,Size,Yes,Yes
19000145,50,Size - Free Text,Size,Yes,Yes
19000146,50,Size - Free Text,Size,Yes,Yes
19000147,50,Size - Free Text,Size,Yes,Yes
19000148,50,Size - Free Text,Size,Yes,Yes
19000149,50,Size - Free Text,Size,Yes,Yes
19000150,50,Size - Free Text,Size,Yes,Yes
19000151,50,Size - Free Text,Size,Yes,Yes
19000152,50,Size - Free Text,Size,Yes,Yes
19000154,50,Size - Free Text,Size,Yes,Yes
19000155,50,Size - Free Text,Size,Yes,Yes
19000156,50,Size - Free Text,Size,Yes,Yes
19000157,50,Size - Free Text,Size,Yes,Yes
19000158,50,Size - Free Text,Size,Yes,Yes
19000159,50,Size - Free Text,Size,Yes,Yes
19000160,50,Size - Free Text,Size,Yes,Yes
19000161,50,Size - Free Text,Size,Yes,Yes
19000162,50,Size - Free Text,Size,Yes,Yes
19000163,50,Size - Free Text,Size,Yes,Yes
19000165,50,Size - Free Text,Size,Yes,Yes
19000166,50,Size - Free Text,Size,Yes,Yes
19000167,50,Size - Free Text,Size,Yes,Yes
19000168,50,Size - Free Text,Size,Yes,Yes
19000169,50,Size - Free Text,Size,Yes,Yes
19000170,50,Size - Free Text,Size,Yes,Yes
19000171,50,Size - Free Text,Size,Yes,Yes
19000172,50,Size - Free Text,Size,Yes,Yes
19000173,50,Size - Free Text,Size,Yes,Yes
19000174,50,Size - Free Text,Size,Yes,Yes
19000175,50,Size - Free Text,Size,Yes,Yes
19000176,50,Size - Free Text,Size,Yes,Yes
19000177,50,Size - Free Text,Size,Yes,Yes
19000178,50,Size - Free Text,Size,Yes,Yes
19000179,50,Size - Free Text,Size,Yes,Yes
19000180,50,Size - Free Text,Size,Yes,Yes
19000181,50,Size - Free Text,Size,Yes,Yes
19000182,50,Size - Free Text,Size,Yes,Yes
19000183,50,Size - Free Text,Size,Yes,Yes
19000184,50,Size - Free Text,Size,Yes,Yes
19000185,50,Size - Free Text,Size,Yes,Yes
19000186,50,Size - Free Text,Size,Yes,Yes
19000187,50,Size - Free Text,Size,Yes,Yes
19000188,50,Size - Free Text,Size,Yes,Yes
19000189,50,Size - Free Text,Size,Yes,Yes
19000190,50,Size - Free Text,Size,Yes,Yes
19000191,50,Size - Free Text,Size,Yes,Yes
19000192,50,Size - Free Text,Size,Yes,Yes
19000193,50,Size - Free Text,Size,Yes,Yes
19000194,50,Size - Free Text,Size,Yes,Yes
19000195,50,Size - Free Text,Size,Yes,Yes
19000196,50,Size - Free Text,Size,Yes,Yes
19000197,50,Size - Free Text,Size,Yes,Yes
19000198,50,Size - Free Text,Size,Yes,Yes
19000199,50,Size - Free Text,Size,Yes,Yes
19000200,50,Size - Free Text,Size,Yes,Yes
19000201,50,Size - Free Text,Size,Yes,Yes
19000202,50,Size - Free Text,Size,Yes,Yes
19000203,50,Size - Free Text,Size,Yes,Yes
19000204,50,Size - Free Text,Size,Yes,Yes
19000205,50,Size - Free Text,Size,Yes,Yes
19000206,50,Size - Free Text,Size,Yes,Yes
19000207,50,Size - Free Text,Size,Yes,Yes
19000208,50,Size - Free Text,Size,Yes,Yes
19000209,50,Size - Free Text,Size,Yes,Yes
19000210,50,Size - Free Text,Size,Yes,Yes
19000211,50,Size - Free Text,Size,Yes,Yes
19000212,50,Size - Free Text,Size,Yes,Yes
19000213,50,Size - Free Text,Size,Yes,Yes
19000214,50,Size - Free Text,Size,Yes,Yes
19000215,50,Size - Free Text,Size,Yes,Yes
19000216,50,Size - Free Text,Size,Yes,Yes
19000217,50,Size - Free Text,Size,Yes,Yes
19000218,50,Size - Free Text,Size,Yes,Yes
19000219,50,Size - Free Text,Size,Yes,Yes
19000220,50,Size - Free Text,Size,Yes,Yes
19000221,50,Size - Free Text,Size,Yes,Yes
19000222,50,Size - Free Text,Size,Yes,Yes
19000223,50,Size - Free Text,Size,Yes,Yes
19000224,50,Size - Free Text,Size,Yes,Yes
19000225,50,Size - Free Text,Size,Yes,Yes
19000226,50,Size - Free Text,Size,Yes,Yes
19000227,50,Size - Free Text,Size,Yes,Yes
19000228,50,Size - Free Text,Size,Yes,Yes
19000230,50,Size - Free Text,Size,Yes,Yes
19000231,50,Size - Free Text,Size,Yes,Yes
19000234,50,Size - Free Text,Size,Yes,Yes
19000236,50,Size - Free Text,Size,Yes,Yes
19000237,50,Size - Free Text,Size,Yes,Yes
19000238,50,Size - Free Text,Size,Yes,Yes
19000239,50,Size - Free Text,Size,Yes,Yes
19000240,50,Size - Free Text,Size,Yes,Yes
19000241,50,Size - Free Text,Size,Yes,Yes
19000242,50,Size - Free Text,Size,Yes,Yes
19000243,50,Size - Free Text,Size,Yes,Yes
20000000,50,Size - Free Text,Size,Yes,Yes
20000001,50,Size - Free Text,Size,Yes,Yes
20000002,50,Size - Free Text,Size,Yes,Yes
20000006,50,Size - Free Text,Size,Yes,Yes
20000007,50,Size - Free Text,Size,Yes,Yes
20000013,50,Size - Free Text,Size,Yes,Yes
20000014,50,Size - Free Text,Size,Yes,Yes
20000018,50,Size - Free Text,Size,Yes,Yes
20000020,50,Size - Free Text,Size,Yes,Yes
21000000,50,Size - Free Text,Size,Yes,Yes
21000001,50,Size - Free Text,Size,Yes,Yes
21000002,50,Size - Free Text,Size,Yes,Yes
21000003,50,Size - Free Text,Size,Yes,Yes
21000004,50,Size - Free Text,Size,Yes,Yes
21000005,50,Size - Free Text,Size,Yes,Yes
21000006,50,Size - Free Text,Size,Yes,Yes
21000007,50,Size - Free Text,Size,Yes,Yes
21000008,50,Size - Free Text,Size,Yes,Yes
21000009,50,Size - Free Text,Size,Yes,Yes
21000010,50,Size - Free Text,Size,Yes,Yes
21000011,50,Size - Free Text,Size,Yes,Yes
21000012,50,Size - Free Text,Size,Yes,Yes
21000013,50,Size - Free Text,Size,Yes,Yes
21000014,50,Size - Free Text,Size,Yes,Yes
21000015,50,Size - Free Text,Size,Yes,Yes
21000016,50,Size - Free Text,Size,Yes,Yes
21000017,50,Size - Free Text,Size,Yes,Yes
21000018,50,Size - Free Text,Size,Yes,Yes
21000019,50,Size - Free Text,Size,Yes,Yes
21000020,50,Size - Free Text,Size,Yes,Yes
21000021,50,Size - Free Text,Size,Yes,Yes
21000022,50,Size - Free Text,Size,Yes,Yes
21000023,50,Size - Free Text,Size,Yes,Yes
21000024,50,Size - Free Text,Size,Yes,Yes
21000025,50,Size - Free Text,Size,Yes,Yes
21000026,50,Size - Free Text,Size,Yes,Yes
21000027,50,Size - Free Text,Size,Yes,Yes
21000028,50,Size - Free Text,Size,Yes,Yes
21000029,50,Size - Free Text,Size,Yes,Yes
21000030,50,Size - Free Text,Size,Yes,Yes
21000031,50,Size - Free Text,Size,Yes,Yes
21000032,50,Size - Free Text,Size,Yes,Yes
21000033,50,Size - Free Text,Size,Yes,Yes
21000034,50,Size - Free Text,Size,Yes,Yes
21000035,50,Size - Free Text,Size,Yes,Yes
21000036,50,Size - Free Text,Size,Yes,Yes
21000037,50,Size - Free Text,Size,Yes,Yes
21000038,50,Size - Free Text,Size,Yes,Yes
21000039,50,Size - Free Text,Size,Yes,Yes
21000040,50,Size - Free Text,Size,Yes,Yes
21000041,50,Size - Free Text,Size,Yes,Yes
21000042,50,Size - Free Text,Size,Yes,Yes
21000043,50,Size - Free Text,Size,Yes,Yes
21000044,50,Size - Free Text,Size,Yes,Yes
21000045,50,Size - Free Text,Size,Yes,Yes
21000046,50,Size - Free Text,Size,Yes,Yes
21000047,50,Size - Free Text,Size,Yes,Yes
21000048,50,Size - Free Text,Size,Yes,Yes
21000049,50,Size - Free Text,Size,Yes,Yes
21000050,50,Size - Free Text,Size,Yes,Yes
21000051,50,Size - Free Text,Size,Yes,Yes
21000052,50,Size - Free Text,Size,Yes,Yes
21000053,50,Size - Free Text,Size,Yes,Yes
21000054,50,Size - Free Text,Size,Yes,Yes
21000055,50,Size - Free Text,Size,Yes,Yes
21000056,50,Size - Free Text,Size,Yes,Yes
21000057,50,Size - Free Text,Size,Yes,Yes
21000058,50,Size - Free Text,Size,Yes,Yes
21000059,50,Size - Free Text,Size,Yes,Yes
21000060,50,Size - Free Text,Size,Yes,Yes
21000061,50,Size - Free Text,Size,Yes,Yes
21000062,50,Size - Free Text,Size,Yes,Yes
21000063,50,Size - Free Text,Size,Yes,Yes
21000064,50,Size - Free Text,Size,Yes,Yes
21000065,50,Size - Free Text,Size,Yes,Yes
21000066,50,Size - Free Text,Size,Yes,Yes
21000067,50,Size - Free Text,Size,Yes,Yes
21000068,50,Size - Free Text,Size,Yes,Yes
21000069,50,Size - Free Text,Size,Yes,Yes
21000070,50,Size - Free Text,Size,Yes,Yes
21000071,50,Size - Free Text,Size,Yes,Yes
21000072,50,Size - Free Text,Size,Yes,Yes
21000073,50,Size - Free Text,Size,Yes,Yes
21000074,50,Size - Free Text,Size,Yes,Yes
21000075,50,Size - Free Text,Size,Yes,Yes
13000100,51,Mirror Style,Mirror Style,No,No
13000100,51,Mirror Style,Mirror Style,No,No
13000149,52,Drinking Glass Type,Glass Type,No,No
13000149,52,Drinking Glass Type,Glass Type,No,No
10000037,53,Camera Lens Type,Lens Type,No,No
10000007,54,Optical Zoom,Optical Zoom,Yes,Yes
